url,category
https://pesacheck.org/faux-j%C3%A9r%C3%B4me-munyangi-na-pas-d%C3%A9couvert-le-covid-organics-53120ff5dfad,名人宣稱或相關活動
https://srilanka.factcrescendo.com/2020/05/04/fact-check-aamir-khan-did-not-distribute-money-in-wheat-bags/,名人宣稱或相關活動
https://pesacheck.org/false-the-jack-ma-foundation-has-not-donated-500-000-covid-19-test-kits-to-kenya-17c0b6e0fe6c,名人宣稱或相關活動
https://marathi.factcrescendo.com/aamir-khan-did-not-distribute-money-in-floor-bags/,名人宣稱或相關活動
https://factcheck.afp.com/fabricated-headline-was-added-screenshot-cnn-interview,名人宣稱或相關活動
https://factcheck.afp.com/video-boris-johnson-has-circulated-media-reports-august-2018,名人宣稱或相關活動
https://www.thequint.com/news/webqoof/aamir-khans-team-denies-that-actor-gave-rs-15000-in-wheat-sacks-fact-check,名人宣稱或相關活動
https://marathi.factcrescendo.com/photo-of-tiss-professors-shared-in-relation-to-palghar-mob-lynching/,名人宣稱或相關活動
https://tamil.factcrescendo.com/factcheck-aamir-khan-not-distributed-rs-15000-in-wheat-bags/,名人宣稱或相關活動
https://africacheck.org/fbcheck/kenyan-minister-gives-the-finger-at-coronavirus-idiots-no-photo-manipulated/,名人宣稱或相關活動
https://www.malayalam.factcrescendo.com/fake-audio-clip-in-the-name-of-kannur-doctor-goes-viral/,名人宣稱或相關活動
https://teyit.org/nobel-odullu-profesor-tasuku-honjonun-yeni-koronavirusun-laboratuvarda-uretildigini-soyledigi-iddiasi/,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/3740,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/259264-angel-locsin-tests-positive-coronavirus,名人宣稱或相關活動
https://assamese.factcrescendo.com/is-some-study-being-done-to-find-out-cause-behind-immunity-of-an-ethnic-group-against-covid-19/,名人宣稱或相關活動
https://tamil.factcrescendo.com/factcheck-has-tn-bjp-distributed-drugs-in-covid19-relief-goods/,名人宣稱或相關活動
https://teyit.org/fotografin-bilim-kurulundaki-diyanet-temsilcisini-gosterdigi-iddiasi/,名人宣稱或相關活動
https://www.boomlive.in/fake-news/viral-communal-tweet-attributed-to-jaaved-jaaferi-is-fake-7762,名人宣稱或相關活動
https://www.boomlive.in/fake-news/raghuram-rajan-did-not-address-imf-webinar-on-covid-19-7767,名人宣稱或相關活動
https://bangla.boomlive.in/fake-news/morphed-aajtak-screenshot-claims-pak-pms-wife-tests-covid-19-positive-7742,名人宣稱或相關活動
https://factly.in/a-photo-taken-in-2017-falsely-shared-as-pm-modi-grandly-dressed-on-his-visit-to-a-hospital-recently/,名人宣稱或相關活動
https://dubawa.org/what-does-kyaris-autopsy-reveal/,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/258593-photo-duterte-doing-rounds-coronavirus-pandemic,名人宣稱或相關活動
https://dubawa.org/disinformation-campaign-trolls-vice-president-abubakar-atiku-claiming-his-son-is-dead/,名人宣稱或相關活動
https://factcheck.afp.com/graphic-purported-quote-top-administration-official-philippines-has-been-doctored,名人宣稱或相關活動
https://colombiacheck.com/chequeos/christine-lagarde-no-dijo-que-los-ancianos-viven-demasiado,名人宣稱或相關活動
https://hindi.boomlive.in/fake-news/morphed-aajtak-screenshot-claims-pak-pms-wife-tests-covid-19-positive-7649,名人宣稱或相關活動
https://www.malayalam.factcrescendo.com/fake-news-propagating-with-artificial-screenshot-of-aajtak-tv/,名人宣稱或相關活動
https://www.boomlive.in/fake-news/morphed-aajtak-screenshot-claims-pak-pms-wife-test-covid-19-positive-7633,名人宣稱或相關活動
https://www.newtral.es/el-audio-criticando-la-gestion-del-gobierno-durante-el-coronavirus-no-es-el-exministro-jose-luis-corcuera/20200411/,名人宣稱或相關活動
https://pesacheck.org/false-this-image-of-food-donation-claimed-to-be-by-dp-ruto-is-from-the-gambia-5317b3fc0468,名人宣稱或相關活動
https://pesacheck.org/false-raila-odinga-has-not-tested-positive-for-covid-19-7b90ad5b1619,名人宣稱或相關活動
https://www.vishvasnews.com/punjabi/society/fact-check-viral-going-post-claiming-baba-banta-singh-is-coronavirus-positive-is-fake/,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/04/09/audio-neumologa-carlos-haya-malaga-hospital-coronavirus-covid19-tratamiento-hidroxicloroquina/,名人宣稱或相關活動
https://factcheck.afp.com/video-shows-us-president-donald-trump-attending-interfaith-prayer-service-church-2017?fbclid=IwAR2aGu5gxULbE7w1tgV0fNKJkngxLgS1kAGFoBXD7KURFkKzmdzA06Y8WGU,名人宣稱或相關活動
https://www.malayalam.factcrescendo.com/image-of-telugu-actor-shared-as-kmcc-leader-who-donated-800-crores-for-covid-relief/,名人宣稱或相關活動
https://colombiacheck.com/chequeos/alvaro-uribe-no-ha-dado-positivo-en-prueba-de-covid-19,名人宣稱或相關活動
https://leadstories.com/hoax-alert/2020/04/fact-check-michigan-governor-did-not-violate-states-social-distancing-order-tv-station-used-file-footage.html,名人宣稱或相關活動
https://factcheck.afp.com/no-britains-queen-elizabeth-did-not-mention-philippines-her-speech-novel-coronavirus,名人宣稱或相關活動
https://factcheck.afp.com/south-sudans-chief-justice-and-his-family-tested-negative-covid-19,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/04/05/bulo-new-york-times-gobierno-comunista/,名人宣稱或相關活動
https://www.politifact.com/factchecks/2020/apr/06/blog-posting/fake-news-website-republishes-satirical-story-abou/,名人宣稱或相關活動
https://www.politifact.com/factchecks/2020/apr/09/tweets/fact-checking-rudy-giulianis-ties-hydroxychloroqui/,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/257220-sarah-elago-tests-positive-coronavirus,名人宣稱或相關活動
https://www.politifact.com/factchecks/2020/apr/01/facebook-posts/ron-johnson-say-americans-back-work-coronavirus/,名人宣稱或相關活動
https://dubawa.org/abba-kyari-not-dead/,名人宣稱或相關活動
https://www.boomlive.in/fast-check/cropped-fact-check-video-debunking-shah-rukh-khan-donating-to-pakistan-revived-7486,名人宣稱或相關活動
https://www.indiatoday.in/fact-check/story/viral-video-pope-francis-kissing-feet-people-relation-coronavirus-1662655-2020-04-02,名人宣稱或相關活動
https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-doria-cloroquina-coronavirus/,名人宣稱或相關活動
https://tamil.factcrescendo.com/factcheck-was-actor-vijay-donated-rs-300-crore-for-covid-19-relief/,名人宣稱或相關活動
https://www.newtral.es/carmena-respirador-coronavirus-bulo/20200401/,名人宣稱或相關活動
https://www.malayalam.factcrescendo.com/fact-check-whether-donald-trump-released-hindu-mantra-as-executive-order/,名人宣稱或相關活動
https://jrnl.ie/5063704,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/04/01/manuela-carmena-respirador-vitalaire/,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/03/30/abascal-cuarentena-coronavirus-congreso/,名人宣稱或相關活動
https://tamil.factcrescendo.com/factcheck-actor-vijay-father-criticized-covid-19-curfew/,名人宣稱或相關活動
https://factuel.afp.com/non-didier-raoult-na-pas-insulte-daniel-cohn-bendit-dans-un-tweet,名人宣稱或相關活動
https://piaui.folha.uol.com.br/lupa/2020/03/30/verificamos-caiado-manifestantes-coronavirus/,名人宣稱或相關活動
https://fatabyyano.net/%d9%88%d9%81%d8%a7%d8%a9-anahita-%d8%a8%d9%81%d8%a7%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7/,名人宣稱或相關活動
https://aajtak.intoday.in/story/fact-check-congress-rahul-gandhi-wayanad-coronavirus-positive-patient-meeting-social-media-viral-news-1-1176156.html,名人宣稱或相關活動
https://pesacheck.org/false-this-image-of-pope-francis-falling-during-mass-is-from-2016-not-2020-8a09640ccb3a,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/03/29/no-hay-pruebas-de-que-el-papa-francisco-haya-pedido-a-los-creyentes-que-aten-un-panuelo-blanco-en-la-puerta-para-que-la-peste-se-vaya/,名人宣稱或相關活動
https://www.newschecker.in/article/news-detail/275_15402296,名人宣稱或相關活動
https://dubawa.org/what-is-the-queen-of-englands-covid-19-status/,名人宣稱或相關活動
https://factcheck.afp.com/buckingham-palace-did-not-say-queen-tested-positive-coronavirus,名人宣稱或相關活動
https://www.politifact.com/factchecks/2020/apr/02/blog-posting/no-reports-queen-elizabeth-tested-positive-covid-1/,名人宣稱或相關活動
https://chequeado.com/el-explicador/son-falsos-los-audios-que-circulan-como-si-fueran-de-una-doctora-del-malbran/,名人宣稱或相關活動
https://pesacheck.org/false-this-newspaper-front-page-cautioning-against-travel-to-kenya-due-to-covid-19-is-fake-bbb9c3bc3580?source=rss----ab41f21aa9a9---4,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/03/27/felipe-monterroso-guardiola-coronavirus/,名人宣稱或相關活動
https://www.boomlive.in/fake-news/fake-graphic-claims-amit-shah-tests-positive-for-coronavirus-7393,名人宣稱或相關活動
https://leadstories.com/hoax-alert/2020/03/fact-check-queen-elizabeth-ii-did-not-test-positive-for-coronavirus.html,名人宣稱或相關活動
https://aajtak.intoday.in/story/fact-check-aajtak-never-shows-amit-shah-suffering-with-corona-virus-1-1175196.html,名人宣稱或相關活動
https://www.newschecker.in/article/news-detail/275_15373658,名人宣稱或相關活動
https://www.newtral.es/el-hospital-puerta-de-hierro-desmiente-que-haya-una-planta-cerrada-para-familiares-de-sanchez/20200326/,名人宣稱或相關活動
https://dubawa.org/aso-rock-chronicles-president-buhari-abba-kyari-are-still-in-nigeria/,名人宣稱或相關活動
https://www.malayalam.factcrescendo.com/fake-news-propagating-against-matha-amrithanandamayi-madh-over-covid19/,名人宣稱或相關活動
https://www.boomlive.in/fake-news/india-in-lockdown-no-jio-is-not-offering-a-free-recharge-of-498-7373,名人宣稱或相關活動
https://factly.in/quick-check-an-old-photo-of-prince-charles-with-kanika-kapoor-is-being-shared-with-a-false-narrative/,名人宣稱或相關活動
https://factcheck.afp.com/cnn-broadcast-has-been-doctored-nigerian-leader-did-not-test-positive-coronavirus,名人宣稱或相關活動
https://www.ellinikahoaxes.gr/2020/03/25/biomedical-researcher-debunks-coronavirus-scare-missinformation/,名人宣稱或相關活動
https://dubawa.org/15-senators-did-not-test-positive-for-covid-19/,名人宣稱或相關活動
https://dubawa.org/yahaya-bello-did-not-test-positive-with-covid-19/,名人宣稱或相關活動
https://www.thequint.com/news/webqoof/2015-images-used-to-claim-kanika-kapoor-infected-prince-charles-with-covid-19,名人宣稱或相關活動
https://www.animalpolitico.com/elsabueso/primer-ministro-de-italia-no-declaro-que-su-pais-perdio-la-batalla-contra-el-covid-19/,名人宣稱或相關活動
https://www.boomlive.in/fake-news/no-this-is-not-the-last-message-of-deceased-pakistani-doctor-osama-riaz-7359,名人宣稱或相關活動
https://chequeado.com/el-explicador/es-falso-que-personal-del-instituto-malbran-envio-un-comunicado-en-el-que-asegura-que-en-estas-2-semanas-sera-el-pico-de-infectados/,名人宣稱或相關活動
https://www.thequint.com/news/webqoof/uk-coronavirus-patient-shared-as-pak-doctors-final-appeal-fact-check,名人宣稱或相關活動
https://factly.in/iranian-girl-anahita-hashemzadeh-hasnt-contracted-coronavirus/,名人宣稱或相關活動
https://www.newtral.es/bulo-vox-no-donar-dinero-sanidad-publica/20200323/,名人宣稱或相關活動
https://www.mm.dk/tjekdet/artikel/nej-cristiano-ronaldo-omdanner-ikke-sine-hoteller-til-coronahospitaler,名人宣稱或相關活動
https://srilanka.factcrescendo.com/english/fact-check-jon-snow-had-not-contracted-covid-19-after-the-late-february-assignment-in-iran/,名人宣稱或相關活動
https://www.newtral.es/bulo-pedro-duque-ingresado-denia/20200322/,名人宣稱或相關活動
https://aosfatos.org/noticias/bolsonaristas-resgatam-video-antigo-de-drauzio-varella-para-difundir-desinformacao-sobre-covid-19/,名人宣稱或相關活動
https://pagellapolitica.it/bufale/show/1015/notizia-falsa-la-madonna-di-loreto-sorvoler%C3%A0-tutta-litalia-contro-covid-19,名人宣稱或相關活動
https://hoax-alert.leadstories.com/3472020-Fact-Check-Joe-Biden-Did-NOT-Test-Positive-For-Coronavirus-As-African-Hoax-Website-Claims.html,名人宣稱或相關活動
https://verificado.com.mx/coronavirus-falso-19-libresylokos-tengan-covid19/,名人宣稱或相關活動
https://tamil.factcrescendo.com/factcheck-pope-francis-ran-away-in-coronavirus-fear/,名人宣稱或相關活動
https://hoax-alert.leadstories.com/3472017-fact-check-fox-news-did-not-win-pulitzer-prize-for-reporting-during-crisis.html,名人宣稱或相關活動
https://factcheck.afp.com/graphic-purported-quote-philippine-vice-president-leni-robredo-has-been-doctored,名人宣稱或相關活動
https://factcheck.afp.com/photo-does-not-show-pilot-who-tested-positive-after-visiting-cricket-game-sri-lanka,名人宣稱或相關活動
https://www.newschecker.in/article/news-detail/275_15247675,名人宣稱或相關活動
https://teyit.org/ronaldonun-otellerini-yeni-koronavirus-nedeniyle-hastaneye-cevirdigi-iddiasi/,名人宣稱或相關活動
https://cekfakta.tempo.co/fakta/674/fakta-atau-hoaks-benarkah-cristiano-ronaldo-ubah-hotelnya-jadi-rumah-sakit-untuk-corona,名人宣稱或相關活動
https://factcheck.afp.com/graphic-purported-quote-philippine-vice-president-leni-robredo-has-been-doctored,名人宣稱或相關活動
http://boliviaverifica.bo/jeanine-anez-no-tiene-coronavirus/,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/255139-hontiveros-says-policy-military-frightening-dying-virus,名人宣稱或相關活動
https://factcheck.afp.com/graphic-purported-quote-philippine-vice-president-leni-robredo-has-been-doctored,名人宣稱或相關活動
https://www.boomlive.in/fake-news/no-cristiano-ronaldos-hotels-will-not-be-turned-into-hospitals-for-coronavirus-patients-7233,名人宣稱或相關活動
https://hoax-alert.leadstories.com/3471937-fact-check-cristiano-ronaldo-is-not-turning-his-cr7-hotels-into-hospitals-for-people-with-coronavirus.html,名人宣稱或相關活動
https://demagog.org.pl/analizy_i_raporty/nie-cristiano-ronaldo-nie-przeksztalci-swoich-hoteli-w-szpitale/,名人宣稱或相關活動
https://misbar.com/factcheck/5e6e2c4ad4a22907e33137a3,名人宣稱或相關活動
https://animal.mx/2020/03/doctor-cura-coronavirus-falso-actor-porno/,名人宣稱或相關活動
https://misbar.com/factcheck/5e6d212ad4a2294d9801ebd4,名人宣稱或相關活動
https://dubawa.org/ronaldo-is-not-transforming-his-hotels-to-hospitals/,名人宣稱或相關活動
https://misbar.com/factcheck/5e6b9335d4a2297e30777164,名人宣稱或相關活動
https://factcheck.afp.com/doctored-image-contains-2015-photo-tom-hanks-and-ball-movie-cast-away,名人宣稱或相關活動
http://www.ecuadorchequea.com/las-mentiras-sobre-el-covid-19-en-ecuador/,名人宣稱或相關活動
https://factly.in/telugu-2017-image-shared-as-president-ramnath-kovind-pouring-gau-muthra-on-globe-to-prevent-coronavirus/,名人宣稱或相關活動
https://lasillavacia.com/detector-no-aun-no-se-sabe-si-jair-bolsonaro-tiene-coronavirus-75819,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/03/12/folha-de-s-paulo-presidente-jair-bolsonaro-coronavirus/,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/3029,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/254838-robredo-suggests-inhaling-cough-back-prevent-coronavirus-spread,名人宣稱或相關活動
http://www.ecuadorchequea.com/las-mentiras-sobre-el-covid-19-en-ecuador/,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/03/13/juan-carlos-i-coronavirus/?check=1,名人宣稱或相關活動
http://www.ecuadorchequea.com/las-mentiras-sobre-el-covid-19-en-ecuador/,名人宣稱或相關活動
https://www.newtral.es/coronavirus-moncloa-14-medicos-pedro-sanchez-bulo/20200311/,名人宣稱或相關活動
http://www.ecuadorchequea.com/las-mentiras-sobre-el-covid-19-en-ecuador/?check=12,名人宣稱或相關活動
https://maldita.es/malditobulo/2020/03/10/no-manuela-carmena-no-ha-dado-positivo-por-coronavirus-lo-ha-tuiteado-una-cuenta-falsa-que-se-hace-pasar-por-el-pais/,名人宣稱或相關活動
https://www.newtral.es/el-pais-no-ha-tuiteado-que-manuela-carmena-ha-dado-positivo-en-coronavirus-es-una-cuenta-falsa/20200310/,名人宣稱或相關活動
https://misbar.com/factcheck/5e67538bd4a2291ba60103a4,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/253981-entire-family-pasig-infected-novel-coronavirus,名人宣稱或相關活動
https://chequeado.com/el-explicador/coronavirus-dos-desinformaciones-sobre-marcelo-tinelli-y-federico-bal-se-volvieron-virales/,名人宣稱或相關活動
https://www.indiatoday.in/fact-check/story/fact-check-pope-francis-is-down-with-a-common-cold-and-not-coronavirus-1653196-2020-03-06,名人宣稱或相關活動
https://misbar.com/factcheck/5e60cd6fd4a22970307002f3,名人宣稱或相關活動
https://observador.pt/factchecks/fact-check-vaticano-confirmou-que-papa-e-dois-assistentes-tem-coronavirus/,名人宣稱或相關活動
https://www.factcheck.org/2020/03/article-falsely-reports-on-health-of-pope-francis/,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/2865,名人宣稱或相關活動
https://www.politifact.com/factchecks/2020/mar/05/blog-posting/blog-falsely-claims-pope-francis-tested-positive-s/,名人宣稱或相關活動
https://dubawa.org/and-another-one-what-did-obasanjo-say-about-coronavirus/,名人宣稱或相關活動
https://hoax-alert.leadstories.com/3471805-Fact-Check-A-Journalist-Did-NOT-Claim-A-Coronavirus-Patient-Was-Murdered.html,名人宣稱或相關活動
https://teyit.org/papaya-koronavirus-teshisi-konmadi/,名人宣稱或相關活動
https://hoax-alert.leadstories.com/3471797-fact-check-vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus---mcm.html,名人宣稱或相關活動
https://misbar.com/factcheck/5e5bd565d4a229253a1f26e5,名人宣稱或相關活動
https://factcheck.afp.com/report-not-genuine-news-site-vatican-said-pope-was-suffering-cold,名人宣稱或相關活動
http://www.ecuadorchequea.com/coronavirus-ecuador-guayaquil-salud-informacion/?fbclid=IwAR1wr36GaLBNyyZyst4lzW8ZtqQhI10Ipvcx9djEl_fViVKYDyPmiQsD_E8,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/2780,名人宣稱或相關活動
https://www.politifact.com/factchecks/2020/mar/02/youtube-videos/false-video-says-pope-francis-has-coronavirus/,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/253181-vatican-confirms-pope-francis-tested-positive-novel-coronavirus,名人宣稱或相關活動
https://politica.estadao.com.br/blogs/estadao-verifica/coronavirus-ja-esta-ate-no-vaticano-mas-papa-francisco-nao-foi-infectado/,名人宣稱或相關活動
https://factcheckthailand.afp.com/niiepnphaaphthaaynaaykrathmntriikamphuuchaa-hun-echn?fbclid=IwAR0M3Y5AmTon8fou5qeRhlIMMff4ZDO-yfViXTi24U0KO6ZeBmtRgr8IJAc,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/2720,名人宣稱或相關活動
https://misbar.com/factcheck/5e525fa1d4a22928be2a6653,名人宣稱或相關活動
https://hoax-alert.leadstories.com/3471628-autopsy-did-not-reveal-wuhan-doctor-was-murdered-in-sick-bed.html,名人宣稱或相關活動
https://pagellapolitica.it/bufale/show/931/no-il-cantautore-ultimo-non-ha-il-coronavirus,名人宣稱或相關活動
https://www.newtral.es/bulos-coronavirus-wuhan-casos-videos-teorias-conspiranoicas/20200225/,名人宣稱或相關活動
https://srilanka.factcrescendo.com/2020/05/09/fact-check-false-form-to-donate-may-salary-for-government-service/,名人宣稱或相關活動
https://www.vishvasnews.com/viral/fact-check-doctor-richa-rajpoot-image-viral-name-of-corona-patient/,名人宣稱或相關活動
https://factcheck.afp.com/video-has-circulated-reports-about-indian-activist-trupti-desais-arrest-september-2019?fbclid=IwAR3zKVAJedGrbILlyKWvbIGXmJjnD_DACHAMdkkMFt2h4W32i31I10DWfik,名人宣稱或相關活動
http://u.afp.com/SichuanMeal,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/3691,名人宣稱或相關活動
https://www.factcrescendo.com/fact-check-delhi-govt-asked-doctors-to-pay-their-own-hotel-bills/,名人宣稱或相關活動
https://www.factcrescendo.com/fake-news-viral-claiming-doctor-manisha-patil-death-due-to-covid-19/,名人宣稱或相關活動
https://tfc-taiwan.org.tw/articles/2588,名人宣稱或相關活動
https://chequeado.com/verificacionfb/no-obama-no-dijo-que-los-delincuentes-no-deben-tener-derechos/,名人宣稱或相關活動
https://www.indiatoday.in/fact-check/story/viral-post-about-doctor-death-coronavirus-fake-1671382-2020-04-26,名人宣稱或相關活動
https://factly.in/telugu-telangana-500-crore-fund-sdrf-state-share-of-25-percent/,名人宣稱或相關活動
https://fatabyyano.net/%d8%a8%d9%88%d8%aa%d9%86-%d9%8a%d8%af%d8%ae%d9%84-%d9%88%d8%b2%d8%b1%d8%a7%d8%a1%d9%87/,名人宣稱或相關活動
https://piaui.folha.uol.com.br/lupa/2020/05/05/verificamos-doria-joice-aracatuba/,名人宣稱或相關活動
https://www.rappler.com/newsbreak/fact-check/254981-antonio-trillanes-tweet-blaming-duterte-coronavirus,名人宣稱或相關活動
https://observador.pt/factchecks/fact-check-trump-disse-que-as-pessoas-que-nunca-morreram-antes-estao-a-morrer-agora/,名人宣稱或相關活動
https://factly.in/telugu-the-photo-of-a-nurse-treating-an-injured-old-man-is-being-shared-with-false-narrative/,名人宣稱或相關活動
https://www.factcrescendo.com/fake-news-circulating-regarding-aamir-khan-and-his-mysterious-donations/,名人宣稱或相關活動
https://www.factcrescendo.com/fake-news-goes-viral-says-doctor-in-pune-died-dur-to-coronavirus/,名人宣稱或相關活動
https://www.lemonde.fr/les-decodeurs/article/2020/04/17/non-emmanuel-et-brigitte-macron-ne-font-pas-de-jet-ski-pendant-le-confinement_6036900_4355770.html,名人宣稱或相關活動
https://www.boommyanmar.com/fake-news/did-aamir-khan-donate-money-in-wheat-bags-7968?infinitescroll=1,名人宣稱或相關活動
https://www.boommyanmar.com/fake-news/did-aamir-khan-donate-money-in-wheat-bags-7968,名人宣稱或相關活動
https://factly.in/hdfc-bank-official-has-clarified-that-this-message-is-wrongly-attributed-to-the-banks-md-aditya-puri/,名人宣稱或相關活動
